rerid,speaker,intent,text
1,Teacher,100,student totally totally completely understand love answered question because student question 
1,Teacher,100,student student question wrong student question right student question spectacular plus going student question right 
1,Teacher,100,student that's like okay know want student question student answer spectacular 
1,Teacher,100,student microscope tool think there's more more important piece equipment 
1,Teacher,100,thank answer student used lunar orbiter discover water then used microscope order able closer since small 
1,Teacher,100,student teacher almost there nice 
1,Teacher,100,student student answer wasn't totally wasn't completely incorrect 
1,Teacher,100,missing step number student great explaining step number great explaining step number need together 
1,Teacher,100,student right sure that's absolutely right into space need tons equipment don't down here right 
1,Teacher,100,need there's parts answer need combine whatanswer what student said answer there's parts 
1,Teacher,100,that's great start student 
1,Teacher,100,student right probably would need microscope anything that's tiny can't student naked 
1,Teacher,100,student student right wouldn't need microscope order look water order find water 
1,Teacher,100,student don't think would oxygen tanks think would helpful don't think exactly what scientist used discover water 
1,Teacher,100,student investigate little more into text might there something used before microscope 
1,Teacher,100,student yeah student exactly right water water grow things sure would work moon 
1,Teacher,100,student don't think could don't think could grow plants water other uses moon 
1,Teacher,100,student yeah think student right think might take scientist long time water doesn't mean less valuable because think there lots different 
1,Teacher,100,student true water moon microscopic first first step reviewing question 
1,Teacher,100,student about water know asked what discover water true water small need microscope that's what's really being asked 
1,Teacher,100,equipment gone moon process that's exact equipment used discover water student 
1,Teacher,100,student that's quite really answering question like 
1,Teacher,100,student getting closer answer sent small machine 
1,Teacher,100,student microscope part equipment used discover water right student right there there part equipment 
1,Teacher,100,student student right oxygen tanks equipment sometimes need moon that's when 
1,Teacher,100,student when need astronaut need human beings because human beings human beings needs oxygen over there 
1,Teacher,100,student student answer isn't wrong because answers question want there's maybe better answer sometimes there's answers them's little more specific 
1,Teacher,100,student actually like moment that's exactly what object called 
1,Teacher,100,student said nasa sense small machine okay know student actually correct 
1,Teacher,100,student that's great place start thank 
1,Teacher,100,student even though like student answer think even better answering question 
1,Teacher,100,student think included microscope student student answer lunar orbiter would like best answer ever 
1,Teacher,100,student important both things want microscope 
1,Teacher,100,student right track finding right answer 
1,Teacher,100,student well student answer actually wrong just half piece student more smaller picture 
1,Teacher,100,exactly right know what onto something student microscope response because really essential part analyzing dirt moon however microscope dirt analyze student what's 
