intent,actor,turn,text
120.4,Chris,,"Oh well, the scientists, the found these craters full of water"
120.4,Chris,,yeah oh so I said scientists found craters full of water on the moon
120.4,Chris,, Look around for something in particular are sort of like a detective might investigate a certain place for like clues and stuff
120.4,Chris,,So investigate is when you sort of
120.4,Chris,,"Oh, oh okay well at first I didn't say any equipment what it sounds like that's really important because it's a it's a key word like you said so now, I said on my answer is the small machine called a lunar orbiter"
120.4,Chris,,"Okay, so I said scientists found craters full of water on the moon"
120.4,Chris,,Okay well um so I went to NASA so I know that scientists use a lot of equipment like oxygen tanks and masks and suits
120.4,Chris,,"Well, first, I was wondering, is my new answer okay"
120.4,Chris,,I can share my oh answer was scientists phone craters full of water on the moon
120.4,Chris,,"Before the issue, the response I was just thinking about um the other kinds of equipment that we're talking about with even because I went to NASA into I know that scientists use a lot of equipment like oxygen tanks and masks and suits"
120.4,Chris,,"yeah Okay, well, I said that scientists found creators, full of water on the moon"
120.4,Chris,,"Okay well so two things one for my answer, I said well that scientists be found creators, full of water on the moon, and so actually I went to NASA and I know that scientists they use a lot of equipment like oxygen tanks and masks and suits"
120.4,Chris,,yeah okay um so I wrote down that all
120.4,Chris,,yeah sure I said um scientists found craters full of water on the moon
120.4,Chris,,"um so they're looking for water right, and then they find water deep in these craters so like they found a whole bunch of craters with a whole lot of water"
120.4,Chris,,"Well, so I went to NASA so I know that scientists they use a lot of equipment like oxygen tanks and masks and suits"
120.4,Chris,,"yeah so um well Actually, I know that scientists they actually use a lot of equipment on like oxygen tanks and masks and suits because I went to NASA so I know they use a lot of equipment"
120.4,Chris,,"Okay, well, I was just telling Farrah and of how I went to NASA and so I know that scientists they use a lot of equipment like oxygen tanks and masks and suits"
120.4,Chris,,"Okay, so I said that scientists found craters, full of water on the moon"
120.4,Chris,,"yeah I said that scientists found creators, full of water on the moon"
120.4,Chris,,"So I thought, when we were discussing up like I think Jazmin as a really good theory and I I could see how it could be the Lunar orbiter I can I can see that now"
120.3,Chris,,"Oh yeah it says, or what equipment at times is used to discover water on the moon"
120.3,Chris,,Just the first one
120.3,Chris,,Very small
120.3,Chris,,"Yeah, sure"
120.3,Chris,, Paragraph one
120.3,Chris,,I found my answer
120.3,Chris,,Uh huh
120.3,Chris,, What equipment did scientists use to discover water on the moon
120.3,Chris,,Yeah
120.3,Chris,,"Yeah, sure"
120.3,Chris,,To read aloud
120.3,Chris,, That means the moon is still drier than the driest desert on Earth
120.3,Chris,,"Yeah, sure"
120.3,Chris,," OK, paragraph 3"
120.3,Chris,," That means the moon is still drier than the rest of-- oh, sorry"
120.3,Chris,," The water they found is microscopic, meaning you wouldn't be able to see it if you were looking straight at it"
120.3,Chris,, You'd need a scientific tool called a microscope to look really closely
120.3,Chris,, OK
120.3,Chris,, I'd like to read it
120.3,Chris,,Yeah
120.3,Chris,, But also I wanted to say that I went to NASA and so I know that I use a lot of equipment like oxygen tanks and masks and suit and stuff
120.3,Chris,,"Yeah, you're welcome"
120.3,Chris,, It says what equipment it scientists used to discover water on the moon
120.3,Chris,,Uh huh
120.3,Chris,,Yeah
120.3,Chris,,NASA send a small machine on the lunar orbiter to investigate
120.3,Chris,,Um yeah okay so
120.3,Chris,, What equipment it scientists used to discover water on the moon
120.3,Chris,,Yeah okay
120.3,Chris,,"Oh, yeah, yeah"
120.3,Chris,," For example, future astronauts drink this water"
120.3,Chris,, Water is heavy
120.3,Chris,, It takes up a lot of room on a spacecraft
120.3,Chris,,"Want me to read, read, where I got my answer from or you want me to read where Jazmin got her answer from?"
120.3,Chris,,"So in part three, it says"
120.3,Chris,, You need a scientific
120.3,Chris,,Gotcha
120.3,Chris,,"Yeah, but my answer is in paragraph one, it's not in paragraph three"
120.3,Chris,,Microscopic's kind of like really small
120.3,Chris,, Scientists have known for a long time that the moon is it desert because it has no opposite like we have
120.3,Chris,,"Yeah, okay"
120.3,Chris,, I guess it's not
120.3,Chris,,"Um, no"
120.3,Chris,, Definitely
120.3,Chris,," Um, it says, let's see, NASA sent a small machine called a lunar orbiter to investigate this lunar orbiter will land at the moon's South Pole and lock her ice deposits and a large polar crater"
120.3,Chris,,"Yeah, I can do that"
120.3,Chris,," Yeah, okay, these ice deposits are very small, scientists said that one ton of the top layer of the moon surface would hold in total about 32 ounces of water"
120.3,Chris,,Mm hmm
120.3,Chris,,"Yeah, I'll read it"
120.3,Chris,,"Oh yeah Okay, it says, this means the room is still drier than the driest desert on earth"
120.3,Chris,, You said the first sentence
120.3,Chris,, Okay
120.3,Chris,, It says that means the moon is still drier than the dryest desert on Earth
120.3,Chris,," Oh, part three"
120.3,Chris,,Okay
120.3,Chris,,On yeah I can do that okay
120.3,Chris,,"Yeah, ok"
120.3,Chris,," It says Okay, water on the moon is a desert"
120.3,Chris,,"yeah yeah cuz it kind of goes with what Luis said because I went to NASA actually, and so I know that scientists they use a lot of equipment like oxygen tanks and also masks and suits"
120.3,Chris,,"yeah yeah I can do that right before it says Okay, the water they found is microscopic meaning you wouldn't be able to see it if you were looking straight at it"
120.3,Chris,,"yeah well Actually, I have a comment it's that I, I went to NASA and so I know that scientists they really use a lot of equipment like oxygen tanks and masks and suits"
120.3,Chris,,yeah it was on one equipment at scientists use to discover water on the moon
120.3,Chris,,Okay
120.3,Chris,,"Okay, all the water they found is microscopic meaning wouldn't be able to see it if you were looking straight at it okay"
120.3,Chris,,"circle, the evidence in the text we can use to answer this question"
120.3,Chris,,"I forgot to put the discovering water part, but I did put the equipment in my answer"
120.3,Chris,,I can read it
120.2,Chris,,"Well, since we're talking about equipment, I wanted to say, I went to NASA and so I know that scientists use a lot of equipment like oxygen tanks and masks and suits"
120.2,Chris,,I went to NASA
120.2,Chris,," So I know a lot of equipment, but the question is asking about the equipment that we use to find a water"
120.2,Chris,,"Yeah, I think you're saying like that"
120.2,Chris,, Yeah
120.2,Chris,, So I was just talking about equipment but not equipment to find the water
120.2,Chris,, The question is what equipment did scientistis use to discover water on the moon? Oh
120.2,Chris,,"Yeah, sure"
120.2,Chris,,"Like, okay, so like I went to NASA, like with my dad and like I like know already that like you have to use spacesuits and oxygen tanks and like kind of like what Luis was saying like I saw it in the exhibits like I i just already knew that that you have to use all that stuff"
120.2,Chris,," I thought, Farrah said they use like a small machine called a lunar Lunar Orbiter to investigate"
120.2,Chris,,"Yeah, yeah"
120.2,Chris,,"Well, I had said that they could do it with the craters"
120.2,Chris,, I said that the scientists found craters full of water on the moon
120.2,Chris,,Orbiter
120.2,Chris,,"Um, well, I guess I'm not sure"
120.2,Chris,,What Farrah said?
120.2,Chris,,"Oh, okay, yeah, I guess not"
120.2,Chris,,What equipment did they use
120.2,Chris,,"Hey, I'm sorry"
120.2,Chris,," No, I will wait"
120.2,Chris,, Go ahead
120.2,Chris,, Ok
120.2,Chris,,Ok
120.2,Chris,,"Okay, scientists found craters full of water on the moon, with the Lunar orbiter"
120.2,Chris,,I'll say mine
120.2,Chris,,well
120.2,Chris,,"Agile Teacher Lab: Oh well, so this isn't what I said for number one, but now I realized number one is talking about equipment"
120.2,Chris,,"Agile Teacher Lab: mm hmm okay so well, first, I said scientists found craters full of water on the moon and that's still true, but when I talked to Jazmin and Luis they both were talking about equipment on so since you said Jazmin had the right answer I think it's a lunar orbiter"
120.2,Chris,,well I guess it's a lunar orbiter um
120.2,Chris,,"Oh, oh yeah um so"
120.2,Chris,,Oh
120.2,Chris,,um well I went to NASA so I know that scientists use a lot of equipment like well like oxygen tanks and masks and suits
120.2,Chris,,"First Okay, I said that scientists found craters full of water on the moon"
120.2,Chris,,All okay oh wow
120.2,Chris,,"When you were talking about the future, I read that there could be a base on the moon by 2024"
120.2,Chris,,"Well hi this is Chris, I went to NASA so I know that scientists use a lot of equipment like oxygen tanks and masks and suits"
120.1,Chris,,Yeah yeah discover
120.1,Chris,,"Yeah, about the water?"
120.1,Chris,," Like, I guess, I guess no cuz like I guess the lunar orbiter landed in one of the craters that was full of water"
120.1,Chris,,"Um, well"
120.1,Chris,, I'll see what I can find
120.1,Chris,,"RER: Yeah, I'll try"
120.1,Chris,, Okay
120.1,Chris,,"Um, yeah"
120.1,Chris,, So I actually was kind of agreeing with Luis Like my dad took me to NASA
120.1,Chris,," And we went like all over the place and like looked at different stuff and like saw that like astronauts had to have, like, um,"
120.1,Chris,,harvard
120.1,Chris,,"edu: teacher, I went to NASA and so I know that scientists use a lot of equipment like oxygen tanks and masks and suits"
120.1,Chris,,teachtoreacheveryreader@gse
120.1,Chris,,"Well, I guess that they found lots of water like they found a whole bunch of water in these craters that was kind of, you know what I mean"
120.1,Chris,,You told Jazmin that she was close because she said on the small machine and then you asked her what it was called and she said the lunar orbiter so I think you told her that that was the answer right?
120.1,Chris,,"Yeah, I guess so"
120.1,Chris,," Um, but I do know, like a lot"
120.1,Chris,, And I know that scientists use a lot of equipment like oxygen tanks and masks and suits
120.1,Chris,, I went to NASA
120.1,Chris,,"Yeah, oh look, oh look in the story again"
120.1,Chris,,I guess your I can try again
120.1,Chris,," Because if I have to pick one from the story, I would say"
120.1,Chris,,"So, so"
120.1,Chris,,"Okay, I'll read it"
120.1,Chris,,Okay yeah um so it's a small machine called a lunar orbiter
120.1,Chris,,"Okay yeah yeah that math example that really make sense, all look again"
120.1,Chris,,You know I read that there could be a base on the moon by 2024
120.1,Chris,,harvard
